sku;_store;_attribute_set;_type;_category;_root_category;_product_websites;capacidade;color;cost;country_of_manufacture;created_at;custom_design;custom_design_from;custom_design_to;custom_layout_update;descricaogoogleshopping;description;em_deal;em_featured;em_hot;export_pluggto;faixa_etaria;fit_size;gallery;genero;gift_message_available;googleshopping_category;googleshopping_condition;googleshopping_exclude;has_options;hover;image;image_label;manufacturer;marca;material;media_gallery;meta_description;meta_keyword;meta_title;minimal_price;msrp;msrp_display_actual_price_type;msrp_enabled;name;ncm;news_from_date;news_to_date;options_container;page_layout;posting_days;postmethods;price;required_options;seller_id;short_description;small_image;small_image_label;special_from_date;special_price;special_to_date;status;tamanho;tax_class_id;thumbnail;thumbnail_label;updated_at;url_key;url_path;visibility;volume_altura;volume_comprimento;volume_largura;weight;qty;min_qty;use_config_min_qty;is_qty_decimal;backorders;use_config_backorders;min_sale_qty;use_config_min_sale_qty;max_sale_qty;use_config_max_sale_qty;is_in_stock;notify_stock_qty;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;stock_status_changed_auto;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;_links_related_sku;_links_related_position;_links_crosssell_sku;_links_crosssell_position;_links_upsell_sku;_links_upsell_position;_associated_sku;_associated_default_qty;_associated_position;_tier_price_website;_tier_price_customer_group;_tier_price_qty;_tier_price_price;_group_price_website;_group_price_customer_group;_group_price_price;_media_attribute_id;_media_image;_media_lable;_media_position;_media_is_disabled;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr
7899578395129;;Varia Tamanho;simple;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:01:44;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;Menino;;;;Não;0;;no_selection;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Lhama-P;61119090;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;37.9000;0;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";no_selection;;;;;1;P;0;no_selection;;2019-11-07 13:47:02;mij-o-com-pe-reversivel-lhama-p;mij-o-com-pe-reversivel-lhama-p;1;18;18;5;0.3500;2.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mijão com Pé Reversível - Tiffany;;Varia Tamanho;configurable;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:08:08;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;;;;;Não;1;;/o/i/oi04-mija_o_thifanny_tam._rn_p_m_g_gg.jpg;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Tiffany;61119090;;;Info Coluna de Produto;;;;37.9000;1;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";/o/i/oi04-mija_o_thifanny_tam._rn_p_m_g_gg.jpg;;;;;1;;0;/o/i/oi04-mija_o_thifanny_tam._rn_p_m_g_gg.jpg;;2019-09-18 16:26:49;mij-o-com-pe-reversivel-tiffany;mij-o-com-pe-reversivel-tiffany;4;;;;;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/o/i/oi04-mija_o_thifanny_tam._rn_p_m_g_gg.jpg;;1;0;7899578400069;tamanho;GG;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7899578400076;tamanho;M;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7899578400052;tamanho;G;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7899578400083;tamanho;P;
7899578400069;;Varia Tamanho;simple;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:08:49;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;Menina;;;;Não;0;;no_selection;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Tiffany-GG;61119090;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;37.9000;0;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";no_selection;;;;;1;GG;0;no_selection;;2019-11-07 13:46:43;mij-o-com-pe-reversivel-tiffany-gg;mij-o-com-pe-reversivel-tiffany-gg;1;18;18;5;0.3500;2.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7899578400076;;Varia Tamanho;simple;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:09:05;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;Menina;;;;Não;0;;no_selection;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Tiffany-M;61119090;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;37.9000;0;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";no_selection;;;;;1;M;0;no_selection;;2019-11-07 13:46:24;mij-o-com-pe-reversivel-tiffany-m;mij-o-com-pe-reversivel-tiffany-m;1;18;18;5;0.3500;2.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7899578400052;;Varia Tamanho;simple;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:09:17;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;Menina;;;;Não;0;;no_selection;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Tiffany-G;61119090;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;37.9000;0;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";no_selection;;;;;1;G;0;no_selection;;2019-11-07 13:45:45;mij-o-com-pe-reversivel-tiffany-g;mij-o-com-pe-reversivel-tiffany-g;1;18;18;5;0.3500;2.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7899578400083;;Varia Tamanho;simple;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:09:40;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;Menina;;;;Não;0;;no_selection;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Tiffany-P;61119090;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;37.9000;0;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";no_selection;;;;;1;P;0;no_selection;;2019-11-07 13:45:25;mij-o-com-pe-reversivel-tiffany-p;mij-o-com-pe-reversivel-tiffany-p;1;18;18;5;0.3500;1.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mijão com Pé Reversível - Dog;;Varia Tamanho;configurable;Roupas/Acessórios;Todas as categorias;base;;Estampado;;;2019-09-12 17:13:27;;;;;"O Mijão Batistela Baby é super confortável, feito em malha de alta qualidade, proporcionam um toque agradável para a pele do bebê.

Composto por:

1 - Mijão

Composição:

Cotton 95% Algodão / 5% Elastano.

Tamanho:

Idade Recomendada:

P: 3-6 Meses
M: 6-9 Meses
G: 9-12 Meses
GG: 12-15 Meses

Peso Recomendado:

P: 5,7 kg
M: 7,3 kg
G: 8,5 kg
GG: 12 kg

Medidas:

P: 40 cm
M: 41 cm
G: 43 cm
GG: 44 cm

**Lavar a mão, sem uso de alvejante.*";"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";0;0;0;Sim;Sem Faixa Etária;;;;;;;Não;1;;/o/i/oi04-mija_o_dog_tam._rn_p_m_g_gg.jpg;;;BATISTELA;Cotton 95% Algodão / 5% Elastano.;;Compre agora a seu Mijão com Pé Reversível na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mijão com Pé Reversível - BATISTELA - Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mijão com Pé Reversível - Dog;61119090;;;Info Coluna de Produto;;;;37.9000;1;;"<p>O Mij&atilde;o Batistela Baby &eacute; super confort&aacute;vel, feito em malha de alta qualidade, proporcionam um toque agrad&aacute;vel para a pele do beb&ecirc;.</p>
<p>Composto por:</p>
<p>1 - Mij&atilde;o</p>
<p>Composi&ccedil;&atilde;o:</p>
<p>Cotton 95% Algod&atilde;o / 5% Elastano.</p>
<p>Tamanho:</p>
<p>Idade Recomendada:</p>
<p>P: 3-6 Meses<br />M: 6-9 Meses<br />G: 9-12 Meses<br />GG: 12-15 Meses</p>
<p>Peso Recomendado:</p>
<p>P: 5,7 kg<br />M: 7,3 kg<br />G: 8,5 kg<br />GG: 12 kg</p>
<p>Medidas:</p>
<p>P: 40 cm<br />M: 41 cm<br />G: 43 cm<br />GG: 44 cm</p>
<p></p>
<p>**Lavar a m&atilde;o, sem uso de alvejante.*</p>";/o/i/oi04-mija_o_dog_tam._rn_p_m_g_gg.jpg;;;;;1;;0;/o/i/oi04-mija_o_dog_tam._rn_p_m_g_gg.jpg;;2019-09-18 16:24:52;mij-o-com-pe-reversivel-dog;mij-o-com-pe-reversivel-dog;4;;;;;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/o/i/oi04-mija_o_dog_tam._rn_p_m_g_gg.jpg;;1;0;9899578400328;tamanho;M;
;;;;Roupas/Acessórios/Short e Mijão;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9899578400304;tamanho;G;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9899578400311;tamanho;GG;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9899578400335;tamanho;P;
